idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
50,1973-11-01,Minas Gerais,4476.52,Doutorado,3,Solteiro(a),Tecnologia
24,1999-10-08,Tocantins,13334.8,Ensino Fundamental,2,Casado(a),Direito
39,1985-04-12,Rondônia,13769.42,Doutorado,2,Viúvo(a),Direito
43,1981-01-27,Rio Grande do Sul,19956.3,Pós-graduação,4,Viúvo(a),Direito
55,1969-07-28,Rondônia,15917.86,Ensino Fundamental,4,Solteiro(a),Saúde
26,1997-10-22,Paraná,3506.24,Doutorado,2,Divorciado(a),Tecnologia
34,1990-08-08,Santa Catarina,14748.61,Mestrado,4,Casado(a),Tecnologia
54,1969-10-07,Goiás,10579.13,Ensino Médio,2,Casado(a),Tecnologia
22,2001-11-16,Rio Grande do Sul,7349.1,Doutorado,3,Viúvo(a),Finanças
46,1978-01-06,Pernambuco,4556.53,Ensino Fundamental,1,Solteiro(a),Educação
42,1982-05-10,São Paulo,3036.5,Ensino Médio,3,Casado(a),Educação
56,1967-12-16,Bahia,8699.6,Pós-graduação,5,Viúvo(a),Educação
35,1989-05-30,Rondônia,19681.49,Doutorado,1,Divorciado(a),Engenharia
22,2002-02-06,Rio Grande do Sul,3589.14,Doutorado,0,Solteiro(a),Finanças
55,1968-12-28,Distrito Federal,14138.47,Graduação,1,Solteiro(a),Saúde
45,1978-09-13,Rio de Janeiro,19421.57,Ensino Médio,3,Viúvo(a),Engenharia
58,1966-05-22,Pará,4111.01,Pós-graduação,5,Divorciado(a),Tecnologia
19,2005-06-23,São Paulo,8036.31,Doutorado,3,Divorciado(a),Engenharia
54,1970-03-28,Tocantins,6770.24,Mestrado,2,Viúvo(a),Finanças
60,1964-03-27,Distrito Federal,5229.16,Pós-graduação,1,Solteiro(a),Engenharia
22,2002-05-09,Distrito Federal,7986.85,Doutorado,2,Viúvo(a),Direito
45,1978-09-07,Distrito Federal,18393.45,Ensino Médio,2,Viúvo(a),Finanças
41,1983-04-20,Roraima,12998.71,Doutorado,1,Solteiro(a),Saúde
47,1977-07-18,Tocantins,11701.74,Pós-graduação,1,Divorciado(a),Educação
53,1970-09-19,Rondônia,12644.18,Graduação,2,Divorciado(a),Tecnologia
22,2001-12-20,Paraíba,3946.86,Doutorado,4,Divorciado(a),Marketing
37,1987-06-13,Piauí,12353.28,Ensino Fundamental,1,Viúvo(a),Marketing
19,2004-10-17,Acre,7477.65,Ensino Médio,0,Divorciado(a),Educação
37,1986-08-27,Paraná,5935.8,Ensino Fundamental,4,Casado(a),Marketing
44,1980-05-04,Mato Grosso do Sul,8857.69,Ensino Médio,3,Divorciado(a),Direito
35,1988-11-29,Alagoas,12018.18,Pós-graduação,1,Solteiro(a),Direito
54,1969-12-06,Rondônia,6192.09,Ensino Fundamental,1,Divorciado(a),Finanças
47,1977-01-26,Mato Grosso do Sul,19742.74,Graduação,2,Divorciado(a),Saúde
43,1981-05-10,Paraná,5498.86,Mestrado,4,Casado(a),Finanças
58,1965-09-24,Bahia,3710.23,Ensino Fundamental,5,Casado(a),Tecnologia
56,1967-12-17,Mato Grosso do Sul,5962.09,Pós-graduação,2,Casado(a),Tecnologia
19,2004-11-20,Pernambuco,16063.27,Ensino Médio,3,Casado(a),Tecnologia
31,1992-10-06,Pará,16793.36,Pós-graduação,5,Casado(a),Educação
47,1977-03-03,Pernambuco,15977.87,Graduação,3,Solteiro(a),Educação
45,1979-06-09,Espírito Santo,17281.7,Ensino Médio,1,Solteiro(a),Marketing
43,1980-08-24,Paraíba,6148.21,Mestrado,0,Divorciado(a),Tecnologia
26,1998-02-02,Espírito Santo,15912.73,Doutorado,1,Viúvo(a),Marketing
25,1998-09-09,Ceará,18481.8,Mestrado,3,Viúvo(a),Tecnologia
23,2001-06-19,Sergipe,10881.27,Ensino Fundamental,5,Viúvo(a),Saúde
22,2001-09-18,Acre,14829.52,Doutorado,0,Solteiro(a),Marketing
58,1965-12-17,Roraima,10977.82,Doutorado,1,Solteiro(a),Finanças
51,1973-02-11,Piauí,7176.04,Graduação,0,Solteiro(a),Direito
31,1993-02-21,Rondônia,9841.09,Ensino Médio,2,Casado(a),Direito
27,1997-03-27,Mato Grosso,6922.09,Ensino Médio,2,Viúvo(a),Marketing
31,1992-10-11,Minas Gerais,2378.53,Graduação,3,Divorciado(a),Engenharia
49,1974-12-24,Goiás,11127.3,Graduação,2,Casado(a),Tecnologia
40,1983-10-19,Rondônia,14816.3,Mestrado,1,Viúvo(a),Finanças
39,1985-01-04,Maranhão,16532.78,Doutorado,2,Casado(a),Engenharia
23,2001-02-11,Ceará,13875.65,Graduação,3,Divorciado(a),Marketing
40,1984-02-02,Bahia,2295.43,Mestrado,3,Solteiro(a),Marketing
55,1969-08-11,Paraná,19201.9,Graduação,4,Divorciado(a),Engenharia
22,2002-01-19,Mato Grosso do Sul,7135.06,Mestrado,1,Divorciado(a),Engenharia
31,1993-04-21,Maranhão,3997.13,Pós-graduação,0,Casado(a),Engenharia
40,1983-11-21,Alagoas,16244.59,Graduação,2,Divorciado(a),Engenharia
40,1983-10-17,Minas Gerais,14826.92,Mestrado,1,Casado(a),Saúde
27,1996-12-23,Maranhão,6852.29,Ensino Fundamental,2,Casado(a),Tecnologia
56,1968-02-01,Mato Grosso,15171.65,Pós-graduação,3,Viúvo(a),Tecnologia
55,1969-07-31,Paraná,6935.88,Ensino Médio,1,Casado(a),Direito
27,1997-04-07,Roraima,10974.98,Doutorado,4,Solteiro(a),Marketing
41,1982-10-01,Goiás,18488.74,Mestrado,2,Casado(a),Marketing
20,2004-04-09,Amapá,19455.27,Graduação,2,Viúvo(a),Educação
29,1994-11-20,Minas Gerais,15616.11,Pós-graduação,3,Solteiro(a),Direito
27,1996-10-09,Rondônia,7292.53,Pós-graduação,4,Casado(a),Direito
45,1978-09-20,Acre,3134.2,Ensino Médio,4,Divorciado(a),Educação
23,2000-10-04,Acre,8264.92,Graduação,3,Viúvo(a),Engenharia
39,1985-04-11,Goiás,3390.19,Mestrado,1,Divorciado(a),Educação
45,1978-10-18,Roraima,6513.89,Graduação,4,Solteiro(a),Educação
39,1985-03-17,Pará,12875.06,Doutorado,0,Divorciado(a),Engenharia
47,1976-08-29,Amazonas,10985.79,Mestrado,3,Divorciado(a),Engenharia
45,1979-07-16,Sergipe,13284.67,Ensino Médio,5,Divorciado(a),Marketing
49,1975-01-13,Acre,4696.96,Ensino Fundamental,4,Viúvo(a),Educação
40,1984-05-16,Amapá,4057.01,Mestrado,5,Casado(a),Engenharia
30,1994-07-11,Ceará,13141.51,Graduação,0,Casado(a),Finanças
34,1989-11-07,Amapá,16007.59,Graduação,2,Divorciado(a),Educação
28,1996-08-10,Piauí,8473.51,Ensino Médio,3,Viúvo(a),Direito
53,1971-05-11,Bahia,3183.23,Ensino Médio,4,Casado(a),Educação
45,1979-07-03,Piauí,16435.49,Doutorado,3,Solteiro(a),Tecnologia
43,1981-05-19,Ceará,14697.1,Mestrado,0,Divorciado(a),Finanças
56,1968-06-24,Minas Gerais,17037.11,Mestrado,4,Casado(a),Tecnologia
31,1992-11-19,Pará,12743.64,Ensino Médio,5,Casado(a),Marketing
45,1979-08-08,Maranhão,19216.12,Ensino Fundamental,3,Solteiro(a),Tecnologia
26,1997-12-03,Paraíba,19749.57,Pós-graduação,1,Casado(a),Tecnologia
46,1978-06-25,Minas Gerais,12565.09,Graduação,0,Divorciado(a),Tecnologia
49,1974-12-16,Mato Grosso do Sul,17063.56,Mestrado,4,Divorciado(a),Educação
26,1997-12-01,Bahia,4770.58,Mestrado,5,Solteiro(a),Educação
55,1968-11-24,Piauí,5314.83,Mestrado,3,Divorciado(a),Marketing
50,1973-10-05,Amazonas,9550.99,Pós-graduação,5,Casado(a),Engenharia
41,1983-03-01,Distrito Federal,19632.7,Graduação,2,Solteiro(a),Educação
27,1996-10-20,Mato Grosso do Sul,7847.49,Mestrado,5,Solteiro(a),Finanças
32,1992-02-04,Paraíba,9159.21,Pós-graduação,1,Divorciado(a),Finanças
27,1997-04-17,Paraíba,14947.4,Ensino Fundamental,4,Divorciado(a),Saúde
52,1972-06-05,São Paulo,19235.7,Ensino Fundamental,4,Viúvo(a),Tecnologia
45,1979-06-04,Pará,10193.93,Graduação,1,Divorciado(a),Finanças
34,1990-03-10,Tocantins,12961.11,Mestrado,1,Casado(a),Finanças
32,1992-03-12,Pará,12666.64,Mestrado,3,Solteiro(a),Finanças
54,1969-09-05,Mato Grosso,13485.66,Ensino Fundamental,2,Viúvo(a),Direito
53,1970-10-18,Mato Grosso do Sul,18678.55,Graduação,3,Casado(a),Saúde
53,1971-02-04,Pernambuco,11103.58,Ensino Médio,3,Viúvo(a),Saúde
25,1998-10-05,Ceará,16665.12,Mestrado,5,Casado(a),Engenharia
36,1987-11-29,Rio Grande do Sul,15389.73,Mestrado,3,Divorciado(a),Finanças
24,1999-10-19,Bahia,19440.74,Graduação,5,Casado(a),Saúde
21,2003-01-12,Pará,4896.06,Ensino Fundamental,2,Solteiro(a),Finanças
60,1964-01-01,Rio Grande do Norte,7940.85,Graduação,4,Divorciado(a),Direito
27,1997-03-30,Mato Grosso,8706.15,Ensino Médio,2,Casado(a),Finanças
58,1966-03-04,Alagoas,2879.78,Ensino Fundamental,2,Divorciado(a),Saúde
28,1996-07-06,Rio Grande do Sul,9672.53,Pós-graduação,5,Solteiro(a),Marketing
43,1980-08-29,Rio Grande do Sul,6997.23,Ensino Fundamental,0,Solteiro(a),Engenharia
51,1973-07-13,Alagoas,7186.78,Ensino Médio,5,Solteiro(a),Tecnologia
51,1973-08-17,Alagoas,12852.08,Ensino Médio,4,Viúvo(a),Educação
27,1996-10-28,Rondônia,16264.16,Doutorado,5,Casado(a),Finanças
46,1977-12-22,Pernambuco,17457.51,Graduação,5,Viúvo(a),Engenharia
53,1971-03-01,Piauí,18446.37,Ensino Fundamental,0,Casado(a),Marketing
48,1975-12-12,São Paulo,15431.45,Graduação,2,Divorciado(a),Educação
54,1969-11-06,Rio Grande do Norte,11643.27,Ensino Fundamental,4,Viúvo(a),Educação
27,1997-05-01,Rio Grande do Norte,14493.93,Ensino Fundamental,5,Casado(a),Educação
46,1978-07-15,Amapá,14947.83,Doutorado,2,Divorciado(a),Saúde
57,1966-12-19,São Paulo,3515.84,Mestrado,3,Viúvo(a),Direito
55,1969-03-28,Amazonas,3342.36,Ensino Médio,1,Viúvo(a),Educação
44,1980-03-17,Acre,10303.9,Ensino Médio,1,Viúvo(a),Finanças
19,2004-08-25,Rio de Janeiro,11559.77,Graduação,2,Divorciado(a),Educação
38,1986-03-04,Mato Grosso,7461.71,Ensino Fundamental,2,Solteiro(a),Tecnologia
18,2006-04-02,Pernambuco,6393.05,Mestrado,5,Casado(a),Marketing
25,1998-09-07,Espírito Santo,5315.55,Doutorado,2,Casado(a),Engenharia
29,1995-04-28,Pernambuco,19436.42,Doutorado,1,Casado(a),Direito
51,1973-02-07,Bahia,10826.04,Graduação,3,Casado(a),Educação
56,1968-03-23,Rio Grande do Norte,10333.23,Doutorado,1,Solteiro(a),Educação
53,1970-10-24,Rio Grande do Norte,3897.01,Graduação,2,Solteiro(a),Educação
56,1968-03-27,Tocantins,9610.44,Ensino Médio,2,Viúvo(a),Educação
32,1992-02-12,Piauí,9621.02,Doutorado,5,Divorciado(a),Marketing
53,1970-12-19,Pará,18422.79,Graduação,1,Viúvo(a),Engenharia
22,2001-09-16,Goiás,2510.16,Graduação,3,Solteiro(a),Marketing
56,1967-11-04,Alagoas,6774.93,Doutorado,2,Viúvo(a),Educação
38,1986-03-15,Rio Grande do Sul,11870.74,Pós-graduação,2,Casado(a),Saúde
34,1990-03-19,Amazonas,11756.54,Graduação,4,Solteiro(a),Tecnologia
20,2003-10-12,Paraíba,8311.76,Graduação,1,Solteiro(a),Engenharia
59,1965-03-02,São Paulo,14847.29,Pós-graduação,0,Divorciado(a),Finanças
49,1975-02-13,Mato Grosso do Sul,9498.52,Graduação,3,Divorciado(a),Tecnologia
45,1978-10-14,Pará,6810.41,Ensino Médio,5,Solteiro(a),Direito
52,1972-03-18,Ceará,2065.29,Doutorado,4,Solteiro(a),Educação
29,1995-06-21,Rio Grande do Sul,18224.63,Doutorado,3,Solteiro(a),Educação
22,2002-06-02,Mato Grosso do Sul,9934.23,Doutorado,4,Solteiro(a),Educação
47,1977-03-18,Rio de Janeiro,4321.99,Ensino Médio,2,Solteiro(a),Marketing
51,1973-01-04,Goiás,17925.39,Mestrado,1,Viúvo(a),Educação
54,1970-07-26,Paraná,5441.87,Pós-graduação,3,Solteiro(a),Educação
60,1964-04-07,Rio Grande do Norte,6074.8,Mestrado,3,Solteiro(a),Tecnologia
23,2001-04-19,Minas Gerais,18412.19,Pós-graduação,2,Divorciado(a),Saúde
37,1986-10-16,Rio de Janeiro,4058.18,Graduação,2,Solteiro(a),Educação
24,2000-03-26,Piauí,17253.51,Pós-graduação,0,Casado(a),Tecnologia
34,1990-05-16,Minas Gerais,13725.06,Ensino Médio,0,Casado(a),Engenharia
33,1990-08-25,Amapá,13828.52,Graduação,5,Divorciado(a),Direito
23,2001-03-28,Roraima,10957.62,Graduação,0,Casado(a),Tecnologia
23,2001-07-17,Bahia,3682.09,Graduação,2,Viúvo(a),Tecnologia
22,2001-12-14,Minas Gerais,5998.36,Ensino Fundamental,2,Casado(a),Marketing
34,1989-12-17,Minas Gerais,19439.19,Ensino Médio,1,Divorciado(a),Direito
21,2003-05-15,Paraná,19448.22,Ensino Médio,4,Solteiro(a),Finanças
56,1968-03-04,Pernambuco,17594.01,Doutorado,1,Viúvo(a),Educação
57,1967-01-18,Roraima,15499.16,Doutorado,3,Divorciado(a),Marketing
33,1991-08-18,Mato Grosso,3995.43,Doutorado,0,Solteiro(a),Tecnologia
28,1995-12-22,Amapá,12954.63,Pós-graduação,3,Divorciado(a),Tecnologia
44,1980-01-14,Espírito Santo,16369.21,Doutorado,0,Divorciado(a),Marketing
29,1995-07-14,Paraíba,8373.95,Mestrado,5,Casado(a),Direito
24,2000-02-06,Amapá,14967.09,Doutorado,1,Casado(a),Finanças
60,1963-11-01,Pará,15691.69,Ensino Médio,2,Casado(a),Tecnologia
23,2001-05-10,Mato Grosso do Sul,8376.23,Ensino Médio,0,Casado(a),Educação
42,1982-07-25,Acre,9543.41,Pós-graduação,5,Divorciado(a),Educação
25,1999-06-21,Minas Gerais,8644.0,Graduação,1,Divorciado(a),Finanças
60,1963-10-14,Bahia,8481.73,Doutorado,3,Divorciado(a),Educação
25,1999-04-06,Espírito Santo,4423.22,Graduação,0,Solteiro(a),Saúde
31,1992-08-24,Distrito Federal,17237.81,Ensino Médio,3,Casado(a),Tecnologia
51,1973-03-16,Sergipe,15520.03,Doutorado,4,Solteiro(a),Saúde
26,1998-01-05,Ceará,5616.73,Mestrado,2,Casado(a),Direito
35,1989-07-09,Mato Grosso,9707.05,Mestrado,1,Divorciado(a),Marketing
23,2001-02-11,Sergipe,2558.95,Graduação,4,Divorciado(a),Saúde
25,1999-08-07,Espírito Santo,10305.6,Ensino Médio,3,Casado(a),Direito
54,1969-12-16,Ceará,13778.2,Graduação,5,Solteiro(a),Tecnologia
49,1975-08-07,Bahia,18815.11,Doutorado,3,Viúvo(a),Marketing
55,1968-12-22,Rio Grande do Sul,18128.43,Ensino Médio,0,Divorciado(a),Marketing
24,2000-04-08,Sergipe,2922.3,Mestrado,4,Viúvo(a),Educação
60,1964-04-03,São Paulo,14419.6,Graduação,0,Viúvo(a),Finanças
38,1986-07-26,Mato Grosso do Sul,2014.01,Ensino Médio,1,Divorciado(a),Engenharia
31,1992-08-25,Rio de Janeiro,4439.14,Ensino Médio,3,Viúvo(a),Finanças
30,1994-06-08,Ceará,12655.16,Doutorado,4,Solteiro(a),Direito
58,1966-06-04,Ceará,18224.32,Ensino Médio,1,Casado(a),Finanças
21,2003-08-21,Minas Gerais,12820.69,Ensino Fundamental,3,Divorciado(a),Marketing
46,1978-08-02,Mato Grosso,5052.08,Ensino Médio,0,Solteiro(a),Educação
28,1995-11-19,Mato Grosso,6073.74,Mestrado,0,Solteiro(a),Tecnologia
52,1971-12-17,São Paulo,16436.08,Mestrado,2,Casado(a),Saúde
24,1999-11-26,Paraná,9647.25,Ensino Fundamental,1,Casado(a),Engenharia
60,1963-09-25,Amazonas,6772.95,Mestrado,0,Casado(a),Educação
38,1986-02-27,Piauí,13177.37,Ensino Fundamental,5,Solteiro(a),Educação
45,1979-06-17,Paraná,8849.58,Doutorado,3,Solteiro(a),Direito
25,1999-02-23,Rio de Janeiro,15038.55,Ensino Médio,5,Viúvo(a),Educação
24,1999-10-17,Espírito Santo,17952.49,Ensino Médio,2,Solteiro(a),Direito
35,1989-08-03,Espírito Santo,6647.71,Ensino Médio,5,Divorciado(a),Direito
26,1997-10-01,Rio Grande do Sul,19429.12,Ensino Médio,2,Solteiro(a),Educação
34,1990-04-17,Espírito Santo,2108.5,Ensino Fundamental,0,Divorciado(a),Saúde
60,1964-08-02,Minas Gerais,8037.63,Mestrado,4,Divorciado(a),Saúde
59,1965-07-28,Roraima,5757.89,Graduação,1,Viúvo(a),Engenharia
31,1993-02-05,Mato Grosso do Sul,2128.03,Mestrado,0,Viúvo(a),Educação
51,1973-04-23,Amapá,15483.24,Doutorado,2,Viúvo(a),Tecnologia
60,1964-02-18,Santa Catarina,17023.45,Pós-graduação,3,Divorciado(a),Direito
31,1993-04-30,Mato Grosso do Sul,4247.5,Doutorado,2,Viúvo(a),Educação
54,1970-05-14,Rio Grande do Norte,15651.31,Doutorado,2,Solteiro(a),Tecnologia
24,1999-12-12,Alagoas,10663.6,Ensino Fundamental,3,Divorciado(a),Finanças
49,1975-08-06,Goiás,4125.35,Ensino Médio,2,Viúvo(a),Tecnologia
55,1969-08-06,Rio Grande do Norte,17703.69,Pós-graduação,3,Viúvo(a),Direito
25,1998-08-30,Tocantins,15419.6,Mestrado,0,Solteiro(a),Marketing
52,1971-11-07,Tocantins,7649.47,Mestrado,2,Divorciado(a),Engenharia
48,1976-08-08,Mato Grosso,15448.39,Graduação,4,Solteiro(a),Educação
41,1983-02-06,Maranhão,15172.16,Doutorado,0,Viúvo(a),Saúde
21,2003-03-15,Mato Grosso do Sul,16914.95,Mestrado,4,Solteiro(a),Engenharia
28,1995-12-07,Mato Grosso do Sul,16008.08,Mestrado,0,Divorciado(a),Engenharia
41,1983-01-04,Ceará,19387.83,Pós-graduação,5,Divorciado(a),Direito
25,1999-01-20,Sergipe,14446.3,Graduação,1,Casado(a),Educação
41,1983-02-14,Paraná,6608.06,Mestrado,4,Solteiro(a),Educação
45,1979-04-05,Pernambuco,16684.41,Ensino Médio,0,Divorciado(a),Tecnologia
25,1999-08-19,Rio Grande do Sul,18456.35,Graduação,1,Viúvo(a),Engenharia
38,1985-12-07,Mato Grosso do Sul,5756.0,Pós-graduação,0,Divorciado(a),Direito
30,1994-01-01,Mato Grosso,12401.95,Ensino Médio,1,Divorciado(a),Direito
51,1972-09-15,Distrito Federal,11534.67,Doutorado,2,Casado(a),Finanças
53,1971-04-03,Goiás,6988.25,Mestrado,2,Divorciado(a),Tecnologia
43,1980-12-09,Sergipe,13907.79,Pós-graduação,5,Casado(a),Engenharia
59,1964-12-28,Tocantins,6873.29,Mestrado,1,Casado(a),Educação
25,1999-01-03,Bahia,17009.52,Graduação,5,Viúvo(a),Direito
51,1973-05-03,Acre,5112.24,Ensino Fundamental,3,Casado(a),Direito
42,1981-08-24,Maranhão,14249.74,Doutorado,4,Casado(a),Direito
33,1991-06-16,Maranhão,6396.81,Ensino Médio,2,Solteiro(a),Finanças
57,1967-06-02,Tocantins,12661.98,Pós-graduação,2,Viúvo(a),Direito
33,1991-04-09,Roraima,17777.39,Pós-graduação,0,Solteiro(a),Tecnologia
39,1985-06-02,Santa Catarina,13038.8,Pós-graduação,4,Solteiro(a),Tecnologia
38,1985-12-29,Amazonas,11471.34,Mestrado,5,Viúvo(a),Direito
42,1982-07-19,Amazonas,17617.49,Ensino Fundamental,4,Solteiro(a),Saúde
28,1996-04-05,Paraíba,7011.77,Ensino Fundamental,2,Casado(a),Engenharia
24,2000-02-04,Goiás,2423.97,Mestrado,5,Solteiro(a),Direito
26,1998-04-10,Santa Catarina,8881.86,Graduação,3,Divorciado(a),Saúde
35,1988-12-13,Maranhão,8770.98,Doutorado,2,Divorciado(a),Finanças
52,1971-10-25,Piauí,7767.24,Doutorado,4,Casado(a),Marketing
39,1984-12-17,Alagoas,4097.55,Ensino Médio,4,Casado(a),Direito
47,1977-02-24,Maranhão,10176.62,Doutorado,2,Divorciado(a),Tecnologia
56,1968-08-12,Santa Catarina,14546.96,Mestrado,0,Solteiro(a),Tecnologia
29,1995-03-02,Maranhão,10445.26,Ensino Fundamental,1,Casado(a),Finanças
49,1975-01-17,Sergipe,16485.69,Doutorado,0,Solteiro(a),Marketing
30,1994-03-12,Mato Grosso do Sul,9898.17,Ensino Fundamental,5,Viúvo(a),Tecnologia
60,1963-10-12,Maranhão,19999.57,Mestrado,4,Viúvo(a),Educação
25,1999-03-02,Alagoas,9167.56,Mestrado,2,Solteiro(a),Engenharia
60,1963-09-01,Maranhão,14239.1,Graduação,4,Solteiro(a),Educação
56,1968-05-30,Minas Gerais,17776.25,Doutorado,2,Divorciado(a),Marketing
54,1970-02-03,Amazonas,11781.6,Graduação,0,Viúvo(a),Direito
34,1989-12-29,Tocantins,12058.35,Graduação,2,Casado(a),Engenharia
32,1992-01-15,Maranhão,19458.54,Graduação,1,Viúvo(a),Direito
29,1995-04-20,São Paulo,18425.23,Doutorado,3,Casado(a),Saúde
52,1971-11-14,Santa Catarina,17343.52,Graduação,1,Casado(a),Educação
28,1995-09-14,Rio Grande do Norte,13286.43,Doutorado,1,Solteiro(a),Saúde
40,1983-12-09,Acre,12594.92,Doutorado,5,Divorciado(a),Finanças
34,1990-06-29,Ceará,19810.76,Mestrado,5,Divorciado(a),Saúde
24,1999-12-04,Bahia,6371.04,Graduação,0,Solteiro(a),Finanças
30,1994-01-17,Paraíba,15289.34,Ensino Fundamental,3,Solteiro(a),Saúde
25,1999-06-01,Minas Gerais,11590.04,Ensino Fundamental,3,Solteiro(a),Finanças
36,1987-09-02,Amazonas,6276.33,Pós-graduação,3,Divorciado(a),Direito
37,1987-02-24,Santa Catarina,11697.95,Ensino Fundamental,1,Viúvo(a),Educação
35,1989-06-23,Sergipe,2955.47,Ensino Fundamental,3,Viúvo(a),Tecnologia
35,1989-01-26,Tocantins,9153.98,Doutorado,1,Casado(a),Tecnologia
25,1999-06-08,Rio de Janeiro,10325.13,Pós-graduação,0,Casado(a),Saúde
60,1963-09-11,Rio de Janeiro,5023.09,Doutorado,4,Viúvo(a),Saúde
34,1990-05-29,Paraná,5717.06,Doutorado,2,Casado(a),Educação
46,1977-09-25,Maranhão,6000.22,Ensino Fundamental,0,Casado(a),Finanças
59,1965-03-11,Goiás,13402.13,Mestrado,4,Viúvo(a),Direito
46,1978-07-10,Tocantins,14428.36,Ensino Médio,4,Solteiro(a),Direito
37,1987-02-18,Mato Grosso do Sul,4550.28,Ensino Fundamental,3,Solteiro(a),Tecnologia
48,1976-04-11,São Paulo,19225.74,Pós-graduação,4,Viúvo(a),Tecnologia
60,1964-05-23,Ceará,10233.75,Doutorado,2,Solteiro(a),Tecnologia
52,1972-08-01,Santa Catarina,11739.85,Pós-graduação,3,Solteiro(a),Marketing
31,1993-06-14,Sergipe,8182.87,Ensino Médio,0,Viúvo(a),Tecnologia
40,1984-07-28,Rio Grande do Norte,12974.47,Pós-graduação,0,Viúvo(a),Finanças
37,1986-10-05,Santa Catarina,11187.04,Mestrado,5,Casado(a),Saúde
60,1964-04-22,Paraná,16616.7,Ensino Médio,1,Casado(a),Saúde
27,1997-03-23,Espírito Santo,14846.53,Doutorado,5,Divorciado(a),Educação
40,1984-06-01,Tocantins,9617.75,Ensino Médio,3,Divorciado(a),Educação
32,1991-12-18,Pernambuco,18768.62,Ensino Médio,4,Divorciado(a),Finanças
40,1984-04-05,Distrito Federal,11524.65,Ensino Fundamental,2,Viúvo(a),Engenharia
25,1999-01-20,Piauí,18940.54,Graduação,4,Viúvo(a),Direito
37,1986-10-23,Acre,4879.91,Doutorado,4,Divorciado(a),Direito
43,1981-06-16,Distrito Federal,7542.22,Pós-graduação,3,Solteiro(a),Finanças
29,1995-01-31,São Paulo,19174.85,Doutorado,4,Viúvo(a),Tecnologia
55,1968-12-21,Alagoas,3723.3,Mestrado,2,Solteiro(a),Finanças
37,1986-10-05,Amapá,7940.38,Graduação,4,Casado(a),Engenharia
53,1971-07-26,Rio Grande do Norte,6173.75,Graduação,0,Solteiro(a),Engenharia
54,1969-09-19,Minas Gerais,14490.67,Pós-graduação,0,Solteiro(a),Educação
43,1981-01-07,Minas Gerais,5516.17,Mestrado,2,Solteiro(a),Tecnologia
51,1973-04-02,Bahia,9554.85,Graduação,3,Divorciado(a),Engenharia
48,1976-05-01,Rio Grande do Norte,18057.84,Mestrado,5,Viúvo(a),Engenharia
52,1972-03-19,Rio Grande do Norte,12963.26,Mestrado,5,Casado(a),Engenharia
60,1964-03-07,Rio Grande do Norte,6701.75,Ensino Fundamental,5,Viúvo(a),Direito
30,1994-05-27,Espírito Santo,10256.63,Mestrado,3,Viúvo(a),Marketing
47,1977-04-05,Mato Grosso do Sul,17162.45,Graduação,4,Divorciado(a),Finanças
38,1985-11-20,Amazonas,8201.01,Ensino Médio,3,Casado(a),Marketing
18,2006-01-23,Amapá,19337.02,Mestrado,1,Divorciado(a),Finanças
47,1977-07-12,Alagoas,12242.18,Ensino Fundamental,5,Divorciado(a),Direito
41,1982-12-22,Amapá,17024.91,Pós-graduação,2,Divorciado(a),Saúde
41,1982-09-29,Santa Catarina,9848.69,Graduação,2,Casado(a),Finanças
22,2002-08-01,Pernambuco,13411.64,Doutorado,0,Viúvo(a),Direito
23,2000-12-10,Ceará,7698.7,Mestrado,3,Casado(a),Saúde
60,1963-09-02,São Paulo,3168.59,Ensino Fundamental,1,Viúvo(a),Educação
59,1964-09-17,Bahia,2318.35,Graduação,1,Viúvo(a),Tecnologia
25,1998-11-15,Espírito Santo,4700.56,Ensino Fundamental,3,Solteiro(a),Tecnologia
46,1978-03-15,Rio Grande do Sul,15362.62,Mestrado,3,Viúvo(a),Tecnologia
41,1983-02-19,Paraíba,18356.97,Mestrado,2,Solteiro(a),Saúde
60,1964-02-05,Tocantins,15450.23,Ensino Fundamental,2,Viúvo(a),Educação
59,1965-07-23,Espírito Santo,14187.9,Graduação,1,Divorciado(a),Tecnologia
20,2004-01-23,Roraima,7810.81,Ensino Médio,0,Viúvo(a),Tecnologia
59,1964-08-27,Goiás,6451.55,Mestrado,2,Casado(a),Tecnologia
